timestamp,flight_time
1769024252.4769115,0.12004852294921875
1769024273.1487255,0.1280660629272461
1769024273.422948,0.17752838134765625
1769024274.036223,0.5279204845428467
1769024274.319658,0.1567995548248291
1769024274.466436,0.0007643699645996094
1769024274.6427786,0.02452683448791504
1769024274.7921855,0.03330230712890625
1769024274.9006193,0.0006237030029296875
1769024275.2518966,0.19015789031982422
1769024276.1342854,0.8266174793243408
1769024276.8739963,0.5840291976928711
1769024277.1343343,0.1285707950592041
1769024277.2964978,0.07013368606567383
1769024277.4068956,0.18053150177001953
1769024277.6860342,0.18588995933532715
1769024277.971784,0.18754935264587402
1769024278.2092705,0.12626075744628906
1769024278.7274158,0.38162875175476074
1769024278.9629061,0.6171190738677979
1769024279.115319,0.0019884109497070312
1769024279.5293663,0.2877159118652344
1769024279.6499789,0.03739118576049805
1769024279.8313131,0.06823611259460449
1769024279.9777427,0.03569984436035156
1769024280.0672615,0.0011937618255615234
1769024280.267436,0.07079243659973145
1769024280.3485703,0.0005612373352050781
1769024280.478292,0.021013259887695312
1769024280.6130936,0.024595260620117188
1769024280.8096504,0.08141613006591797
1769024280.954291,0.0765688419342041
1769024281.3816118,0.33138275146484375
1769024281.6017094,0.12958621978759766
1769024281.756283,0.0524439811706543
1769024282.018197,0.16602087020874023
1769024282.2882164,0.18667912483215332
1769024282.4454074,0.06397247314453125
1769024282.6532347,0.1216132640838623
1769024282.9171662,0.17513060569763184
1769024283.4896376,0.4856874942779541
1769024283.6647096,0.05517578125
1769024283.7973948,0.057886362075805664
1769024283.9805057,0.11136245727539062
1769024284.1818721,0.10364127159118652
1769024284.300926,0.02075362205505371
1769024284.4346619,0.0019381046295166016
1769024284.501992,0.06926822662353516
1769024284.671114,0.06789112091064453
1769024285.0398178,0.30591797828674316
1769024285.4293807,0.2497696876525879
1769024286.9203434,1.3272769451141357
1769024287.263367,0.10295414924621582
1769024287.4503715,0.0830986499786377
1769024287.5759742,0.03203582763671875
1769024287.7912507,0.09373617172241211
1769024288.3245976,0.4326786994934082
1769024289.1595802,0.7398738861083984
1769024289.282109,0.016339540481567383
1769024289.4471967,0.08641624450683594
1769024289.80336,0.2206571102142334
1769024290.5336127,0.6660881042480469
1769024290.898521,0.27844834327697754
1769024291.1215723,0.09897112846374512
1769024291.3156238,0.11033487319946289
1769024291.5328877,0.055106401443481445
1769024291.590907,0.11312580108642578
1769024291.762346,0.10794854164123535
1769024292.0318418,0.135359525680542
1769024292.9079978,0.7709062099456787
1769024293.1836915,0.16445398330688477
1769024293.405102,0.1297762393951416
1769024293.588102,0.03924274444580078
1769024293.7760296,0.07594919204711914
1769024294.028831,0.15393805503845215
1769024294.2580035,0.14992856979370117
1769024294.3793669,0.0006022453308105469
1769024294.5436296,0.07623434066772461
1769024295.1561353,0.4913330078125
1769024295.312657,0.0008778572082519531
1769024295.785628,0.29213666915893555
1769024295.9825358,0.09655284881591797
1769024296.2370043,0.15100622177124023
1769024296.349167,0.029688119888305664
1769024296.5131412,0.002582550048828125
1769024296.7794137,0.1283564567565918
1769024297.0144982,0.1364140510559082
1769024297.2449841,0.14087581634521484
1769024297.4227636,0.06561064720153809
1769024297.6349316,0.11748409271240234
1769024297.803257,0.04648566246032715
1769024297.9649377,0.0013606548309326172
1769024297.9680297,0.004452705383300781
1769024298.2690184,0.15352559089660645
1769024298.5726285,0.209395170211792
1769024298.8354847,0.1879129409790039
1769024299.0702047,0.12269759178161621
1769024299.2474735,0.10424971580505371
1769024299.7428358,0.4037802219390869
1769024300.251527,0.38749194145202637
1769024300.532419,0.16225457191467285
1769024300.7618203,0.14258480072021484
1769024300.958994,0.11146140098571777
1769024301.1384234,0.11884260177612305
1769024301.456872,0.2751784324645996
1769024302.6405184,1.458824872970581
1769024303.2390935,0.23881220817565918
1769024306.2224693,0.07050752639770508
1769024306.4291055,0.13350915908813477
1769024306.5358505,0.01441645622253418
1769024306.6912491,0.0005536079406738281
1769024307.6796114,0.8288784027099609
1769024307.9194415,0.12425112724304199
1769024308.0472922,0.042229652404785156
1769024308.4748714,0.268291711807251
1769024308.686151,0.09929442405700684
1769024308.829561,0.045134544372558594
1769024309.0436702,0.10680532455444336
1769024309.2360232,0.10807514190673828
1769024309.4689612,0.15767145156860352
1769024309.5910392,0.0006587505340576172
1769024309.7472117,0.07043123245239258
1769024310.2273512,0.373981237411499
1769024310.3830602,0.07040691375732422
1769024310.6218042,0.152268648147583
1769024310.742843,0.0009741783142089844
1769024310.9838202,0.15587854385375977
1769024311.1649973,0.1051328182220459
1769024311.3914974,0.11942648887634277
1769024311.6116564,0.14674139022827148
1769024311.8108523,0.09404921531677246
1769024312.0549395,0.15863776206970215
1769024312.2927332,0.16247296333312988
1769024312.4776876,0.07026433944702148
1769024312.8732033,0.31340980529785156
1769024313.7498002,0.6342196464538574
1769024314.1241014,0.25234270095825195
1769024314.2575047,0.3857460021972656
